Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
185667,iPhone,1,700,04/22/19 19:46,"83 Cedar St, Boston, MA 02215"
185667,AAA Batteries (4-pack),1,2.99,04/22/19 19:46,"83 Cedar St, Boston, MA 02215"
185668,AA Batteries (4-pack),1,3.84,04/21/19 13:06,"465 8th St, Boston, MA 02215"
185669,AA Batteries (4-pack),1,3.84,04/14/19 14:04,"917 Dogwood St, Boston, MA 02215"
185670,AAA Batteries (4-pack),1,2.99,04/20/19 14:16,"955 Washington St, Los Angeles, CA 90001"
185671,Bose SoundSport Headphones,1,99.99,04/16/19 06:52,"839 Lakeview St, San Francisco, CA 94016"
185672,ThinkPad Laptop,1,999.99,04/18/19 21:00,"410 12th St, San Francisco, CA 94016"
185673,USB-C Charging Cable,1,11.95,04/22/19 21:55,"437 2nd St, New York City, NY 10001"
185674,27in FHD Monitor,1,149.99,04/10/19 13:56,"79 Pine St, San Francisco, CA 94016"
185675,Bose SoundSport Headphones,1,99.99,04/08/19 14:17,"732 Willow St, San Francisco, CA 94016"
185676,Apple Airpods Headphones,1,150,04/27/19 18:44,"849 12th St, Boston, MA 02215"
185677,27in 4K Gaming Monitor,1,389.99,04/01/19 17:37,"723 Elm St, San Francisco, CA 94016"
185678,Lightning Charging Cable,1,14.95,04/02/19 13:39,"434 6th St, Austin, TX 73301"
185679,Apple Airpods Headphones,1,150,04/23/19 11:12,"882 Church St, Seattle, WA 98101"
185680,AAA Batteries (4-pack),2,2.99,04/17/19 09:13,"896 Meadow St, Los Angeles, CA 90001"
185681,Google Phone,1,600,04/24/19 12:02,"105 2nd St, Seattle, WA 98101"
185682,AA Batteries (4-pack),2,3.84,04/28/19 14:54,"874 Forest St, Dallas, TX 75001"
185683,Apple Airpods Headphones,1,150,04/07/19 16:24,"569 Park St, San Francisco, CA 94016"
185684,Apple Airpods Headphones,1,150,04/22/19 11:50,"369 Jackson St, San Francisco, CA 94016"
185684,ThinkPad Laptop,1,999.99,04/22/19 11:50,"369 Jackson St, San Francisco, CA 94016"
185685,Wired Headphones,1,11.99,04/27/19 17:52,"809 2nd St, Los Angeles, CA 90001"
185686,Apple Airpods Headphones,1,150,04/07/19 13:33,"177 Dogwood St, Dallas, TX 75001"
185687,27in 4K Gaming Monitor,1,389.99,04/17/19 14:55,"493 Lincoln St, New York City, NY 10001"
185688,USB-C Charging Cable,1,11.95,04/25/19 20:35,"962 Adams St, San Francisco, CA 94016"
185689,AAA Batteries (4-pack),1,2.99,04/28/19 18:17,"455 West St, San Francisco, CA 94016"
185690,Wired Headphones,1,11.99,04/20/19 16:43,"800 West St, Atlanta, GA 30301"
185691,Bose SoundSport Headphones,1,99.99,04/02/19 18:08,"532 Main St, Los Angeles, CA 90001"
185692,Bose SoundSport Headphones,1,99.99,04/23/19 10:08,"938 Lincoln St, San Francisco, CA 94016"
185693,USB-C Charging Cable,1,11.95,04/26/19 18:21,"915 River St, San Francisco, CA 94016"
185694,Bose SoundSport Headphones,1,99.99,04/11/19 20:20,"359 13th St, Seattle, WA 98101"
185695,Lightning Charging Cable,3,14.95,04/11/19 23:28,"458 Main St, Portland, OR 97035"
185696,Macbook Pro Laptop,1,1700,04/16/19 13:16,"957 Elm St, Los Angeles, CA 90001"
185697,AAA Batteries (4-pack),1,2.99,04/29/19 15:14,"326 Pine St, Dallas, TX 75001"
185698,27in 4K Gaming Monitor,1,389.99,04/12/19 12:05,"748 1st St, San Francisco, CA 94016"
185699,AAA Batteries (4-pack),1,2.99,04/21/19 07:27,"889 Park St, San Francisco, CA 94016"
185700,Wired Headphones,1,11.99,04/07/19 13:27,"16 1st St, Austin, TX 73301"
185701,iPhone,1,700,04/26/19 09:37,"29 Elm St, New York City, NY 10001"
185702,AA Batteries (4-pack),3,3.84,04/24/19 18:52,"953 Hickory St, Dallas, TX 75001"
185703,AAA Batteries (4-pack),1,2.99,04/04/19 20:52,"604 Jackson St, New York City, NY 10001"
185704,27in FHD Monitor,1,149.99,04/29/19 11:03,"398 Lakeview St, Los Angeles, CA 90001"
185705,Bose SoundSport Headphones,1,99.99,04/03/19 00:28,"758 Center St, Dallas, TX 75001"
185706,34in Ultrawide Monitor,1,379.99,04/29/19 07:44,"487 5th St, Portland, OR 97035"
185707,USB-C Charging Cable,1,11.95,04/15/19 23:05,"463 West St, Dallas, TX 75001"
185708,USB-C Charging Cable,1,11.95,04/08/19 21:27,"940 Maple St, New York City, NY 10001"
185709,Apple Airpods Headphones,1,150,04/06/19 06:10,"306 Cherry St, San Francisco, CA 94016"
185710,Wired Headphones,1,11.99,04/22/19 14:05,"388 Johnson St, New York City, NY 10001"
185711,AA Batteries (4-pack),5,3.84,04/10/19 11:54,"481 South St, Los Angeles, CA 90001"
185712,Macbook Pro Laptop,1,1700,04/27/19 19:57,"230 5th St, Portland, ME 04101"
185713,Wired Headphones,1,11.99,04/25/19 14:55,"506 Chestnut St, San Francisco, CA 94016"
185714,LG Dryer,1,600.0,04/05/19 19:20,"413 Maple St, Boston, MA 02215"
185715,Apple Airpods Headphones,1,150,04/28/19 10:16,"749 Elm St, Portland, OR 97035"
185716,AAA Batteries (4-pack),2,2.99,04/28/19 08:32,"788 Elm St, Atlanta, GA 30301"
185717,Wired Headphones,1,11.99,04/20/19 21:43,"945 Ridge St, Dallas, TX 75001"
185718,Lightning Charging Cable,1,14.95,04/05/19 00:40,"388 Spruce St, San Francisco, CA 94016"
185719,AA Batteries (4-pack),1,3.84,04/24/19 22:40,"285 4th St, Seattle, WA 98101"
185720,Wired Headphones,1,11.99,04/13/19 23:33,"66 Center St, Los Angeles, CA 90001"
185721,AAA Batteries (4-pack),1,2.99,04/14/19 14:00,"439 12th St, Austin, TX 73301"
185722,AAA Batteries (4-pack),1,2.99,04/28/19 11:44,"650 Walnut St, New York City, NY 10001"
185723,AA Batteries (4-pack),1,3.84,04/13/19 10:25,"814 Lake St, Dallas, TX 75001"
185724,Lightning Charging Cable,1,14.95,04/29/19 15:06,"194 Pine St, San Francisco, CA 94016"
185725,Wired Headphones,2,11.99,04/30/19 20:18,"207 Hill St, San Francisco, CA 94016"
185726,AA Batteries (4-pack),1,3.84,04/02/19 08:50,"282 14th St, San Francisco, CA 94016"
185727,Bose SoundSport Headphones,1,99.99,04/04/19 13:37,"110 Spruce St, Los Angeles, CA 90001"
185728,USB-C Charging Cable,1,11.95,04/09/19 11:19,"884 14th St, Boston, MA 02215"
185728,27in FHD Monitor,1,149.99,04/09/19 11:19,"884 14th St, Boston, MA 02215"
185729,USB-C Charging Cable,1,11.95,04/26/19 16:02,"596 Pine St, Portland, OR 97035"
185730,AA Batteries (4-pack),1,3.84,04/18/19 13:06,"687 2nd St, Los Angeles, CA 90001"
185731,27in FHD Monitor,1,149.99,04/04/19 16:47,"344 14th St, Portland, OR 97035"
185732,iPhone,1,700,04/06/19 16:36,"276 9th St, Portland, OR 97035"
185733,AAA Batteries (4-pack),2,2.99,04/21/19 13:44,"635 Hickory St, Dallas, TX 75001"
185734,USB-C Charging Cable,1,11.95,04/13/19 14:55,"694 Meadow St, Los Angeles, CA 90001"
185735,Bose SoundSport Headphones,1,99.99,04/24/19 12:54,"787 4th St, Atlanta, GA 30301"
185736,27in 4K Gaming Monitor,1,389.99,04/23/19 20:07,"346 Chestnut St, Boston, MA 02215"
185737,AA Batteries (4-pack),3,3.84,04/26/19 15:07,"207 Madison St, San Francisco, CA 94016"
185738,Wired Headphones,1,11.99,04/05/19 14:08,"766 Walnut St, San Francisco, CA 94016"
185739,34in Ultrawide Monitor,1,379.99,04/21/19 15:46,"492 1st St, San Francisco, CA 94016"
185740,AAA Batteries (4-pack),1,2.99,04/13/19 21:12,"172 Elm St, San Francisco, CA 94016"
185741,USB-C Charging Cable,1,11.95,04/05/19 10:20,"477 Walnut St, Seattle, WA 98101"
185742,Wired Headphones,1,11.99,04/17/19 11:09,"478 Cedar St, Boston, MA 02215"
185743,27in FHD Monitor,1,149.99,04/18/19 13:27,"382 Willow St, Boston, MA 02215"
185744,AAA Batteries (4-pack),1,2.99,04/09/19 18:27,"414 11th St, Atlanta, GA 30301"
185745,USB-C Charging Cable,1,11.95,04/16/19 20:55,"912 13th St, Boston, MA 02215"
185746,USB-C Charging Cable,1,11.95,04/12/19 06:25,"81 5th St, Los Angeles, CA 90001"
185747,Lightning Charging Cable,2,14.95,04/30/19 12:53,"983 River St, Dallas, TX 75001"
185748,Wired Headphones,1,11.99,04/08/19 16:38,"77 Hickory St, Austin, TX 73301"
185749,20in Monitor,1,109.99,04/26/19 21:20,"766 Maple St, Boston, MA 02215"
185750,AA Batteries (4-pack),2,3.84,04/26/19 11:28,"467 11th St, Atlanta, GA 30301"
185751,iPhone,1,700,04/25/19 12:18,"593 4th St, New York City, NY 10001"
185752,USB-C Charging Cable,1,11.95,04/24/19 11:51,"924 Washington St, New York City, NY 10001"
185753,AA Batteries (4-pack),2,3.84,04/17/19 10:59,"91 12th St, Dallas, TX 75001"
185753,Lightning Charging Cable,1,14.95,04/17/19 10:59,"91 12th St, Dallas, TX 75001"
185754,Apple Airpods Headphones,1,150,04/10/19 13:30,"600 Adams St, New York City, NY 10001"
185755,Apple Airpods Headphones,1,150,04/18/19 21:41,"450 10th St, Los Angeles, CA 90001"
185756,Lightning Charging Cable,2,14.95,04/13/19 13:52,"970 Hickory St, New York City, NY 10001"
185757,Apple Airpods Headphones,1,150,04/08/19 16:01,"63 Park St, San Francisco, CA 94016"
185758,Bose SoundSport Headphones,1,99.99,04/07/19 11:15,"660 Cherry St, Los Angeles, CA 90001"
185759,AAA Batteries (4-pack),2,2.99,04/24/19 16:06,"308 2nd St, Los Angeles, CA 90001"
185760,27in FHD Monitor,1,149.99,04/19/19 11:50,"661 Wilson St, Los Angeles, CA 90001"
185761,Bose SoundSport Headphones,1,99.99,04/08/19 18:18,"668 Ridge St, Seattle, WA 98101"
185762,Wired Headphones,1,11.99,04/03/19 14:05,"360 12th St, San Francisco, CA 94016"
185763,27in FHD Monitor,1,149.99,04/08/19 17:55,"345 West St, San Francisco, CA 94016"
185764,USB-C Charging Cable,1,11.95,04/09/19 19:01,"440 7th St, Los Angeles, CA 90001"
185764,ThinkPad Laptop,1,999.99,04/09/19 19:01,"440 7th St, Los Angeles, CA 90001"
185765,AAA Batteries (4-pack),1,2.99,04/16/19 10:23,"669 Madison St, New York City, NY 10001"
185766,AA Batteries (4-pack),1,3.84,04/18/19 22:55,"950 Park St, San Francisco, CA 94016"
185767,Bose SoundSport Headphones,1,99.99,04/21/19 11:21,"246 4th St, Atlanta, GA 30301"
185768,ThinkPad Laptop,1,999.99,04/24/19 09:51,"146 West St, Atlanta, GA 30301"
185769,Wired Headphones,2,11.99,04/01/19 16:47,"203 Dogwood St, Austin, TX 73301"
185770,Wired Headphones,1,11.99,04/19/19 22:50,"781 10th St, Portland, OR 97035"
185771,Macbook Pro Laptop,1,1700,04/07/19 13:47,"387 10th St, Atlanta, GA 30301"
185772,USB-C Charging Cable,3,11.95,04/26/19 18:25,"305 Main St, Boston, MA 02215"
185773,AA Batteries (4-pack),1,3.84,04/08/19 12:58,"28 Lincoln St, Atlanta, GA 30301"
185774,Wired Headphones,1,11.99,04/28/19 22:47,"418 9th St, Seattle, WA 98101"
185775,ThinkPad Laptop,1,999.99,04/27/19 17:28,"512 Main St, New York City, NY 10001"
185776,AAA Batteries (4-pack),6,2.99,04/14/19 21:18,"85 Maple St, San Francisco, CA 94016"
185777,LG Dryer,1,600.0,04/04/19 14:15,"130 Hill St, Los Angeles, CA 90001"
185778,Wired Headphones,1,11.99,04/14/19 16:29,"864 Main St, Boston, MA 02215"
185779,USB-C Charging Cable,1,11.95,04/01/19 21:02,"524 Johnson St, Boston, MA 02215"
185780,Wired Headphones,1,11.99,04/03/19 15:22,"702 7th St, New York City, NY 10001"
185781,AAA Batteries (4-pack),3,2.99,04/10/19 15:39,"246 North St, Austin, TX 73301"
185782,AAA Batteries (4-pack),2,2.99,04/20/19 16:29,"116 Madison St, Atlanta, GA 30301"
185783,Bose SoundSport Headphones,1,99.99,04/05/19 09:46,"578 Johnson St, San Francisco, CA 94016"
185784,Flatscreen TV,1,300,04/27/19 19:03,"370 Ridge St, New York City, NY 10001"
185785,AA Batteries (4-pack),2,3.84,04/13/19 19:10,"235 12th St, Boston, MA 02215"
185786,34in Ultrawide Monitor,1,379.99,04/01/19 21:58,"965 Sunset St, New York City, NY 10001"
185787,AA Batteries (4-pack),1,3.84,04/21/19 16:31,"609 14th St, Boston, MA 02215"
185788,ThinkPad Laptop,1,999.99,04/10/19 21:42,"654 Cedar St, Dallas, TX 75001"
185789,Bose SoundSport Headphones,1,99.99,04/01/19 19:51,"390 Washington St, Boston, MA 02215"
185790,USB-C Charging Cable,1,11.95,04/20/19 19:03,"755 10th St, Boston, MA 02215"
185791,Flatscreen TV,1,300,04/09/19 03:12,"914 Pine St, Atlanta, GA 30301"
185792,27in FHD Monitor,1,149.99,04/08/19 01:07,"373 Park St, San Francisco, CA 94016"
185793,Apple Airpods Headphones,1,150,04/21/19 12:04,"828 Center St, Portland, ME 04101"
185794,Lightning Charging Cable,1,14.95,04/19/19 01:43,"615 6th St, New York City, NY 10001"
185795,AAA Batteries (4-pack),3,2.99,04/24/19 12:43,"308 Elm St, San Francisco, CA 94016"
185796,Lightning Charging Cable,1,14.95,04/18/19 23:37,"162 Lake St, Dallas, TX 75001"
185797,Lightning Charging Cable,2,14.95,04/25/19 17:35,"899 Meadow St, New York City, NY 10001"
185798,AA Batteries (4-pack),1,3.84,04/15/19 08:36,"229 River St, Atlanta, GA 30301"
185799,Wired Headphones,1,11.99,04/29/19 08:00,"147 10th St, San Francisco, CA 94016"
185800,USB-C Charging Cable,1,11.95,04/28/19 14:28,"378 5th St, Seattle, WA 98101"
185801,AAA Batteries (4-pack),2,2.99,04/24/19 10:12,"259 12th St, Boston, MA 02215"
185802,AAA Batteries (4-pack),3,2.99,04/21/19 15:24,"394 Madison St, San Francisco, CA 94016"
185803,AAA Batteries (4-pack),2,2.99,04/18/19 10:30,"683 Spruce St, San Francisco, CA 94016"
185804,Apple Airpods Headphones,1,150,04/07/19 17:46,"354 Forest St, Atlanta, GA 30301"
185805,20in Monitor,1,109.99,04/23/19 10:52,"247 Adams St, New York City, NY 10001"
185806,20in Monitor,1,109.99,04/08/19 10:35,"405 Dogwood St, Seattle, WA 98101"
185807,Apple Airpods Headphones,1,150,04/30/19 15:46,"50 Walnut St, Portland, OR 97035"
185808,AAA Batteries (4-pack),2,2.99,04/25/19 11:57,"172 Maple St, Los Angeles, CA 90001"
185809,AAA Batteries (4-pack),3,2.99,04/13/19 15:36,"593 Adams St, Los Angeles, CA 90001"
185810,USB-C Charging Cable,1,11.95,04/06/19 21:38,"341 Johnson St, New York City, NY 10001"
185811,ThinkPad Laptop,1,999.99,04/17/19 08:54,"972 10th St, Atlanta, GA 30301"
185812,Wired Headphones,1,11.99,04/17/19 11:28,"284 Adams St, Dallas, TX 75001"
185813,Macbook Pro Laptop,1,1700,04/23/19 21:15,"643 10th St, San Francisco, CA 94016"
185814,USB-C Charging Cable,1,11.95,04/23/19 01:56,"971 12th St, Los Angeles, CA 90001"
185815,AAA Batteries (4-pack),1,2.99,04/30/19 01:58,"55 12th St, Boston, MA 02215"
185816,Wired Headphones,1,11.99,04/10/19 14:44,"260 South St, Los Angeles, CA 90001"
185817,ThinkPad Laptop,1,999.99,04/25/19 21:54,"277 Chestnut St, New York City, NY 10001"
185818,Apple Airpods Headphones,1,150,04/12/19 09:42,"837 Jefferson St, Boston, MA 02215"
185819,USB-C Charging Cable,1,11.95,04/09/19 17:18,"809 10th St, Boston, MA 02215"
185820,ThinkPad Laptop,1,999.99,04/23/19 19:32,"593 Washington St, Los Angeles, CA 90001"
185821,AAA Batteries (4-pack),2,2.99,04/17/19 20:30,"537 1st St, Atlanta, GA 30301"
185822,USB-C Charging Cable,1,11.95,04/23/19 09:18,"289 6th St, New York City, NY 10001"
185823,AA Batteries (4-pack),3,3.84,04/27/19 18:00,"957 Elm St, Seattle, WA 98101"
185824,Bose SoundSport Headphones,1,99.99,04/16/19 22:21,"472 Park St, Los Angeles, CA 90001"
185825,Flatscreen TV,1,300,04/18/19 09:50,"338 Lincoln St, Atlanta, GA 30301"
185826,Lightning Charging Cable,1,14.95,04/18/19 20:06,"929 Wilson St, Dallas, TX 75001"
185827,iPhone,1,700,04/05/19 18:10,"158 Dogwood St, San Francisco, CA 94016"
185828,Lightning Charging Cable,1,14.95,04/02/19 17:35,"155 Spruce St, Portland, OR 97035"
185829,Vareebadd Phone,1,400,04/10/19 17:00,"243 Johnson St, Seattle, WA 98101"
185830,27in FHD Monitor,1,149.99,04/28/19 19:44,"73 Cedar St, New York City, NY 10001"
185831,Lightning Charging Cable,1,14.95,04/05/19 12:32,"680 Wilson St, New York City, NY 10001"
185832,Lightning Charging Cable,1,14.95,04/13/19 04:56,"94 Pine St, Seattle, WA 98101"
185833,USB-C Charging Cable,2,11.95,04/18/19 11:45,"972 Main St, New York City, NY 10001"
185834,Wired Headphones,1,11.99,04/30/19 18:21,"361 Spruce St, Portland, OR 97035"
185835,Macbook Pro Laptop,1,1700,04/05/19 08:11,"125 South St, San Francisco, CA 94016"
185836,Lightning Charging Cable,1,14.95,04/19/19 22:56,"951 Cherry St, San Francisco, CA 94016"
185837,Macbook Pro Laptop,1,1700,04/07/19 19:59,"822 Madison St, San Francisco, CA 94016"
185838,USB-C Charging Cable,1,11.95,04/08/19 17:42,"675 Main St, Atlanta, GA 30301"
185839,20in Monitor,1,109.99,04/12/19 20:52,"938 Wilson St, Los Angeles, CA 90001"
185840,34in Ultrawide Monitor,1,379.99,04/26/19 20:43,"457 Park St, Los Angeles, CA 90001"
185841,Bose SoundSport Headphones,1,99.99,04/25/19 12:36,"593 13th St, Boston, MA 02215"
185842,Wired Headphones,1,11.99,04/06/19 12:47,"640 Hill St, New York City, NY 10001"
185843,Lightning Charging Cable,1,14.95,04/19/19 14:30,"724 Ridge St, San Francisco, CA 94016"
185844,Apple Airpods Headphones,1,150,04/08/19 12:46,"689 Sunset St, Boston, MA 02215"
185845,USB-C Charging Cable,1,11.95,04/07/19 06:37,"196 Cherry St, Boston, MA 02215"
185846,Bose SoundSport Headphones,1,99.99,04/06/19 22:21,"22 Jefferson St, Boston, MA 02215"
185847,USB-C Charging Cable,1,11.95,04/27/19 13:29,"530 Chestnut St, New York City, NY 10001"
185848,27in FHD Monitor,1,149.99,04/16/19 09:38,"984 South St, Atlanta, GA 30301"
185849,USB-C Charging Cable,1,11.95,04/17/19 13:22,"719 Willow St, Dallas, TX 75001"
185850,AAA Batteries (4-pack),1,2.99,04/15/19 03:47,"750 2nd St, San Francisco, CA 94016"
185851,USB-C Charging Cable,1,11.95,04/02/19 22:58,"863 Chestnut St, San Francisco, CA 94016"
185852,Wired Headphones,1,11.99,04/06/19 02:11,"567 Meadow St, San Francisco, CA 94016"
185853,AAA Batteries (4-pack),4,2.99,04/08/19 21:06,"874 Madison St, Portland, ME 04101"
185854,Wired Headphones,1,11.99,04/23/19 12:42,"409 Park St, San Francisco, CA 94016"
185855,ThinkPad Laptop,1,999.99,04/19/19 13:11,"255 1st St, Seattle, WA 98101"
185856,ThinkPad Laptop,1,999.99,04/26/19 20:14,"3 Chestnut St, Austin, TX 73301"
185857,Apple Airpods Headphones,1,150,04/02/19 13:42,"595 Spruce St, Los Angeles, CA 90001"
185858,Wired Headphones,1,11.99,04/19/19 10:44,"569 Lakeview St, Atlanta, GA 30301"
185859,Wired Headphones,1,11.99,04/01/19 12:45,"23 12th St, Los Angeles, CA 90001"
185860,Lightning Charging Cable,1,14.95,04/09/19 10:17,"280 Washington St, Los Angeles, CA 90001"
185861,AA Batteries (4-pack),2,3.84,04/11/19 22:11,"270 Wilson St, San Francisco, CA 94016"
185862,iPhone,1,700,04/06/19 19:08,"998 Lake St, San Francisco, CA 94016"
185862,Lightning Charging Cable,1,14.95,04/06/19 19:08,"998 Lake St, San Francisco, CA 94016"
185863,34in Ultrawide Monitor,1,379.99,04/27/19 09:36,"50 1st St, San Francisco, CA 94016"
185864,USB-C Charging Cable,1,11.95,04/16/19 11:47,"275 Washington St, San Francisco, CA 94016"
185865,AAA Batteries (4-pack),1,2.99,04/17/19 13:00,"935 Lincoln St, Boston, MA 02215"
185866,Wired Headphones,1,11.99,04/21/19 11:35,"677 Ridge St, Atlanta, GA 30301"
185867,AAA Batteries (4-pack),1,2.99,04/08/19 18:24,"578 Ridge St, Los Angeles, CA 90001"
185868,Wired Headphones,1,11.99,04/16/19 18:26,"190 8th St, Atlanta, GA 30301"
185868,AA Batteries (4-pack),1,3.84,04/16/19 18:26,"190 8th St, Atlanta, GA 30301"
185869,27in 4K Gaming Monitor,1,389.99,04/06/19 12:13,"834 Lakeview St, Los Angeles, CA 90001"
185870,Vareebadd Phone,1,400,04/04/19 13:47,"624 West St, New York City, NY 10001"
185871,AAA Batteries (4-pack),1,2.99,04/15/19 15:26,"457 Dogwood St, Los Angeles, CA 90001"
185872,Macbook Pro Laptop,1,1700,04/27/19 20:53,"953 Lake St, Los Angeles, CA 90001"
185873,Apple Airpods Headphones,1,150,04/20/19 20:17,"882 Washington St, New York City, NY 10001"
185873,Wired Headphones,1,11.99,04/20/19 20:17,"882 Washington St, New York City, NY 10001"
185874,Wired Headphones,1,11.99,04/28/19 18:00,"703 River St, Dallas, TX 75001"
185875,20in Monitor,1,109.99,04/08/19 19:17,"740 River St, Atlanta, GA 30301"
185876,AA Batteries (4-pack),2,3.84,04/29/19 18:36,"68 Spruce St, Boston, MA 02215"
185877,Apple Airpods Headphones,1,150,04/19/19 16:26,"477 14th St, Los Angeles, CA 90001"
185878,Bose SoundSport Headphones,1,99.99,04/08/19 19:25,"292 Church St, Portland, OR 97035"
185879,Wired Headphones,1,11.99,04/02/19 16:55,"90 Jefferson St, Dallas, TX 75001"
185880,Lightning Charging Cable,1,14.95,04/19/19 16:14,"897 Lake St, Seattle, WA 98101"
185881,Apple Airpods Headphones,1,150,04/13/19 16:37,"124 13th St, San Francisco, CA 94016"
185882,AA Batteries (4-pack),2,3.84,04/28/19 18:20,"693 Lincoln St, San Francisco, CA 94016"
185883,Wired Headphones,1,11.99,04/05/19 12:25,"291 Jefferson St, New York City, NY 10001"
185884,27in 4K Gaming Monitor,1,389.99,04/23/19 17:43,"882 Jackson St, Portland, OR 97035"
185885,Lightning Charging Cable,1,14.95,04/13/19 10:51,"256 Meadow St, Seattle, WA 98101"
185886,USB-C Charging Cable,1,11.95,04/06/19 12:53,"831 Willow St, Los Angeles, CA 90001"
185887,AA Batteries (4-pack),1,3.84,04/10/19 15:36,"837 Washington St, Atlanta, GA 30301"
185888,AAA Batteries (4-pack),1,2.99,04/04/19 14:15,"520 Johnson St, San Francisco, CA 94016"
185889,AAA Batteries (4-pack),3,2.99,04/14/19 14:08,"541 Forest St, San Francisco, CA 94016"
185890,Google Phone,1,600,04/22/19 09:14,"72 1st St, Los Angeles, CA 90001"
185891,ThinkPad Laptop,1,999.99,04/21/19 19:54,"78 Cherry St, Seattle, WA 98101"
185892,27in 4K Gaming Monitor,1,389.99,04/27/19 07:35,"89 Sunset St, Atlanta, GA 30301"
185893,AA Batteries (4-pack),1,3.84,04/21/19 18:55,"302 Adams St, Atlanta, GA 30301"
185894,AA Batteries (4-pack),1,3.84,04/17/19 22:40,"332 Cedar St, Atlanta, GA 30301"
185895,USB-C Charging Cable,1,11.95,04/09/19 14:33,"584 Walnut St, Seattle, WA 98101"
185896,AA Batteries (4-pack),2,3.84,04/08/19 09:32,"419 9th St, Los Angeles, CA 90001"
185897,LG Washing Machine,1,600.0,04/03/19 10:31,"842 Highland St, Austin, TX 73301"
185898,Bose SoundSport Headphones,1,99.99,04/30/19 02:27,"603 Center St, Los Angeles, CA 90001"
185899,Wired Headphones,1,11.99,04/07/19 10:05,"125 Chestnut St, Los Angeles, CA 90001"
185900,27in 4K Gaming Monitor,1,389.99,04/29/19 19:03,"573 2nd St, Seattle, WA 98101"
185901,Wired Headphones,1,11.99,04/22/19 12:25,"211 6th St, New York City, NY 10001"
185902,Wired Headphones,1,11.99,04/03/19 20:37,"546 12th St, Seattle, WA 98101"
185903,Flatscreen TV,1,300,04/19/19 09:02,"374 Forest St, New York City, NY 10001"
185904,USB-C Charging Cable,1,11.95,04/24/19 15:46,"977 Wilson St, Los Angeles, CA 90001"
185905,USB-C Charging Cable,1,11.95,04/02/19 16:30,"670 11th St, Dallas, TX 75001"
185906,Lightning Charging Cable,1,14.95,04/01/19 23:23,"538 13th St, Boston, MA 02215"
185907,USB-C Charging Cable,1,11.95,04/26/19 20:24,"869 Main St, Los Angeles, CA 90001"
185908,Lightning Charging Cable,1,14.95,04/19/19 08:53,"578 Willow St, San Francisco, CA 94016"
185909,Lightning Charging Cable,1,14.95,04/06/19 16:12,"587 11th St, San Francisco, CA 94016"
185910,34in Ultrawide Monitor,1,379.99,04/13/19 15:07,"102 Adams St, Seattle, WA 98101"
185911,Flatscreen TV,1,300,04/11/19 08:48,"364 Meadow St, Los Angeles, CA 90001"
185912,AAA Batteries (4-pack),1,2.99,04/27/19 09:49,"7 2nd St, Austin, TX 73301"
185913,AA Batteries (4-pack),2,3.84,04/26/19 14:26,"185 Adams St, Dallas, TX 75001"
185914,Bose SoundSport Headphones,1,99.99,04/18/19 17:35,"835 Jackson St, New York City, NY 10001"
185915,AA Batteries (4-pack),5,3.84,04/14/19 17:15,"749 Sunset St, Los Angeles, CA 90001"
185916,Vareebadd Phone,1,400,04/14/19 06:49,"281 Cedar St, Los Angeles, CA 90001"
185917,27in FHD Monitor,1,149.99,04/29/19 16:50,"270 Jefferson St, Boston, MA 02215"
185918,AA Batteries (4-pack),1,3.84,04/30/19 18:57,"722 Maple St, Portland, OR 97035"
185919,AA Batteries (4-pack),1,3.84,04/15/19 21:24,"982 14th St, Portland, ME 04101"
185920,27in FHD Monitor,1,149.99,04/06/19 00:58,"942 Hickory St, New York City, NY 10001"
185920,USB-C Charging Cable,3,11.95,04/06/19 00:58,"942 Hickory St, New York City, NY 10001"
185921,AA Batteries (4-pack),1,3.84,04/13/19 19:57,"698 West St, San Francisco, CA 94016"
185922,Lightning Charging Cable,1,14.95,04/21/19 15:37,"747 Adams St, San Francisco, CA 94016"
185923,USB-C Charging Cable,1,11.95,04/08/19 14:11,"328 Forest St, Portland, OR 97035"
185924,Apple Airpods Headphones,1,150,04/13/19 14:07,"484 5th St, San Francisco, CA 94016"
185925,Lightning Charging Cable,1,14.95,04/09/19 18:57,"243 Adams St, New York City, NY 10001"
185926,Lightning Charging Cable,1,14.95,04/24/19 12:18,"396 Ridge St, Los Angeles, CA 90001"
185927,Lightning Charging Cable,1,14.95,04/23/19 16:30,"845 Wilson St, Los Angeles, CA 90001"
185928,AAA Batteries (4-pack),1,2.99,04/08/19 12:19,"415 Dogwood St, New York City, NY 10001"
185929,Google Phone,1,600,04/19/19 12:09,"458 9th St, New York City, NY 10001"
185929,USB-C Charging Cable,1,11.95,04/19/19 12:09,"458 9th St, New York City, NY 10001"
185930,AA Batteries (4-pack),1,3.84,04/30/19 16:32,"700 2nd St, Dallas, TX 75001"
185931,Lightning Charging Cable,1,14.95,04/29/19 15:55,"827 Jackson St, New York City, NY 10001"
185932,AAA Batteries (4-pack),1,2.99,04/14/19 21:49,"602 Hickory St, Seattle, WA 98101"
185933,Bose SoundSport Headphones,1,99.99,04/11/19 19:13,"652 Walnut St, New York City, NY 10001"
185934,Google Phone,1,600,04/22/19 09:04,"759 12th St, Portland, OR 97035"
185935,AA Batteries (4-pack),1,3.84,04/11/19 17:19,"60 6th St, San Francisco, CA 94016"
